_id_,_id2_,comp_mixto1
52278,1202394,0.38
10889,250447,0.32232
98924,2275252,0.39
60539,1392397,0.36772000000000005
2091,48093,0.3638
27320,628360,0.35358000000000006
92711,2132353,0.34553999999999996
34927,803321,0.32672
91726,2109698,0.285
97806,2249538,0.356
33653,774019,0.36666
2359,54257,0.31334
15407,354361,0.3395
41606,956938,0.2362
14663,337249,0.29894
42597,979731,0.37984
29284,673532,0.32738
14005,322115,0.36
47734,1097882,0.34
19764,454572,0.36
16706,384238,0.32084
28892,664516,0.28348
70498,1621454,0.35
77622,1785306,0.37996
12848,295504,0.37894
19029,437667,0.35531999999999997
52828,1215044,0.36
36891,848493,0.3
43665,1004295,0.36476
44983,1034609,0.38
64846,1491458,0.28056
10770,247710,0.38
58919,1355137,0.29802
38191,878393,0.35902
94225,2167175,0.34165999999999996
88628,2038444,0.3414
707,16261,0.23642000000000002
19760,454480,0.38
83653,1924019,0.368
45145,1038335,0.31908
97518,2242914,0.25714
65530,1507190,0.3639
97545,2243535,0.32708
85269,1961187,0.34838
7183,165209,0.275
6905,158815,0.36604
81010,1863230,0.36516
86733,1994859,0.37
739,16997,0.3433
7426,170798,0.38
127,2921,0.2719
98537,2266351,0.34546000000000004
48706,1120238,0.37989999999999996
92275,2122325,0.35998
27891,641493,0.34
34358,790234,0.37
69315,1594245,0.36358
66343,1525889,0.37
71130,1635990,0.362
31712,729376,0.34382
40912,940976,0.32318
32235,741405,0.331
28807,662561,0.34
84544,1944512,0.36424
96820,2226860,0.32665999999999995
28406,653338,0.35087999999999997
28653,659019,0.34142
46584,1071432,0.38
66546,1530558,0.31444
23012,529276,0.37
94095,2164185,0.26
46830,1077090,0.37010000000000004
9418,216614,0.36396000000000006
66405,1527315,0.29546000000000006
95674,2200502,0.29122000000000003
43213,993899,0.36756
41039,943897,0.31368
81732,1879836,0.3675
72060,1657380,0.37
1586,36478,0.38
27075,622725,0.3362
66061,1519403,0.34522
6487,149201,0.32427999999999996
94750,2179250,0.28887999999999997
29458,677534,0.38
37593,864639,0.36378
2524,58052,0.38
52075,1197725,0.3
6394,147062,0.38214
54402,1251246,0.38
36566,841018,0.32042000000000004
23265,535095,0.36292
72107,1658461,0.27948
11031,253713,0.36158000000000007
91099,2095277,0.35652
4620,106260,0.34762
93097,2141231,0.34
51138,1176174,0.29302
98909,2274907,0.33670000000000005
14569,335087,0.35136
78732,1810836,0.2923
34241,787543,0.336
24755,569365,0.38
16577,381271,0.37
52045,1197035,0.36451999999999996
53391,1227993,0.3481
98619,2268237,0.31665999999999994
83030,1909690,0.366
53382,1227786,0.34027999999999997
60266,1386118,0.31018
77490,1782270,0.34196000000000004
4661,107203,0.28
58613,1348099,0.32
8945,205735,0.32824000000000003
73409,1688407,0.32952
13292,305716,0.3087
61736,1419928,0.35384000000000004
47297,1087831,0.36748000000000003
47805,1099515,0.38
88780,2041940,0.34118
6599,151777,0.237
38574,887202,0.36146000000000006
4622,106306,0.34165999999999996
86083,1979909,0.38
37553,863719,0.29452
47299,1087877,0.35984000000000005
56467,1298741,0.37
970,22310,0.3568
38388,882924,0.30666
97552,2243696,0.275
8106,186438,0.27624
19727,453721,0.33974
40360,928280,0.37
63202,1453646,0.30784000000000006
34876,802148,0.31788
81211,1867853,0.33384
311,7153,0.34462
63962,1471126,0.33326
82032,1886736,0.34
95258,2190934,0.31086
66230,1523290,0.39
61755,1420365,0.36
18879,434217,0.31013999999999997
69147,1590381,0.35
27119,623737,0.26206
56344,1295912,0.26330000000000003
59784,1375032,0.34
41195,947485,0.33048
63780,1466940,0.30606
61435,1413005,0.37834
86304,1984992,0.36654
44390,1020970,0.36756
30833,709159,0.3608
66583,1531409,0.38
65932,1516436,0.23257999999999998
47992,1103816,0.35472000000000004
11905,273815,0.35114
42044,967012,0.37
23836,548228,0.34782
14377,330671,0.38182
71913,1653999,0.38
7537,173351,0.37
42211,970853,0.38
23535,541305,0.363
78362,1802326,0.36
1489,34247,0.3778
64651,1486973,0.35778
5474,125902,0.37
54978,1264494,0.32072
28158,647634,0.37801999999999997
51410,1182430,0.3574
20056,461288,0.31154000000000004
14151,325473,0.39
17476,401948,0.33534
68399,1573177,0.29034000000000004
67001,1541023,0.31154000000000004
75032,1725736,0.27264
11160,256680,0.38
1362,31326,0.34426
4726,108698,0.35262
56007,1288161,0.35860000000000003
79732,1833836,0.32132
81040,1863920,0.3625
67499,1552477,0.3
15557,357811,0.34
88716,2040468,0.364
8940,205620,0.34046000000000004
42437,976051,0.35718
24983,574609,0.34
2568,59064,0.3
85165,1958795,0.25888
66781,1535963,0.3421
69088,1589024,0.38
39757,914411,0.37
30328,697544,0.364
57378,1319694,0.28876
23780,546940,0.29037999999999997
77916,1792068,0.3773
1309,30107,0.38
6983,160609,0.37
26367,606441,0.27392
68993,1586839,0.28
88053,2025219,0.33614
32270,742210,0.31777999999999995
69632,1601536,0.3558
39615,911145,0.35968
89316,2054268,0.33965999999999996
72804,1674492,0.31662
75291,1731693,0.3569
38273,880279,0.37706
54445,1252235,0.38
2722,62606,0.31764
92325,2123475,0.33292
46340,1065820,0.3261
53695,1234985,0.36604
27766,638618,0.33465999999999996
3688,84824,0.37772
58144,1337312,0.36
73528,1691144,0.34568
12920,297160,0.36928
1850,42550,0.29248
59821,1375883,0.36924
63254,1454842,0.26
80829,1859067,0.31904000000000005
63130,1451990,0.37
95370,2193510,0.33636
13154,302542,0.30434000000000005
74392,1711016,0.31892000000000004
67208,1545784,0.32
36906,848838,0.38
59069,1358587,0.36
89614,2061122,0.30763999999999997
12899,296677,0.35518
34341,789843,0.2979
94678,2177594,0.36736
8058,185334,0.31644
97869,2250987,0.37
96552,2220696,0.35946000000000006
67158,1544634,0.2625
23002,529046,0.32926
65136,1498128,0.34858000000000006
32184,740232,0.32956
80123,1842829,0.31674
15244,350612,0.37
64346,1479958,0.33124000000000003
73387,1687901,0.29642
41142,946266,0.38
28908,664884,0.37894
61069,1404587,0.37446
60476,1390948,0.35588
48159,1107657,0.38
51877,1193171,0.32889999999999997
23393,538039,0.37182
27400,630200,0.295
11135,256105,0.34228
50546,1162558,0.34
24048,553104,0.346
98086,2255978,0.33318000000000003
74584,1715432,0.36354
5679,130617,0.33908000000000005
71574,1646202,0.33262
41222,948106,0.37
86459,1988557,0.33098
35530,817190,0.34406
18868,433964,0.37992000000000004
90948,2091804,0.32182
97041,2231943,0.37
67871,1561033,0.33586
52439,1206097,0.37756
21207,487761,0.34
20792,478216,0.34053999999999995
5633,129559,0.36
3970,91310,0.368
98692,2269916,0.368
14158,325634,0.36596000000000006
18575,427225,0.32158
9871,227033,0.35146000000000005
68245,1569635,0.33334
65450,1505350,0.36942
44354,1020142,0.36994
98311,2261153,0.27076
52373,1204579,0.367
52983,1218609,0.30718
81652,1877996,0.29744
84930,1953390,0.37
50786,1168078,0.38010000000000005
8622,198306,0.35296000000000005
51914,1194022,0.34324
30298,696854,0.25882
39204,901692,0.3
9630,221490,0.3564
6277,144371,0.35875999999999997
91091,2095093,0.35716
12531,288213,0.30322000000000005
21866,502918,0.34508000000000005
18850,433550,0.34770000000000006
98321,2261383,0.33374000000000004
18806,432538,0.377
47897,1101631,0.23738
4238,97474,0.37142000000000003
71212,1637876,0.38
15220,350060,0.248
83731,1925813,0.36162
25446,585258,0.34218
73444,1689212,0.35314
24170,555910,0.34
33963,781149,0.34
28975,666425,0.37739999999999996
95863,2204849,0.2775
40766,937618,0.36222000000000004
24718,568514,0.29924
38630,888490,0.30810000000000004
28540,656420,0.36451999999999996
55671,1280433,0.37
96835,2227205,0.36
85780,1972940,0.33014
27931,642413,0.38
81099,1865277,0.32765999999999995
32478,746994,0.31944
18449,424327,0.35696000000000006
53416,1228568,0.31910000000000005
23773,546779,0.37988
30514,701822,0.37504
90517,2081891,0.37
6867,157941,0.35908000000000007
68397,1573131,0.38
10696,246008,0.27372
28170,647910,0.33398
80314,1847222,0.33234
94379,2170717,0.31162
1048,24104,0.342
84369,1940487,0.31427999999999995
29248,672704,0.275
64665,1487295,0.37
63914,1470022,0.368
80245,1845635,0.30148
46989,1080747,0.26
97881,2251263,0.24894
62300,1432900,0.36216
79165,1820795,0.35758000000000006
61866,1422918,0.30422000000000005
27897,641631,0.34998
90406,2079338,0.34603999999999996
62651,1440973,0.35
95853,2204619,0.38
44465,1022695,0.37
68284,1570532,0.32
83040,1909920,0.33636
83035,1909805,0.26112
89096,2049208,0.371
50060,1151380,0.35362
12480,287040,0.37
2224,51152,0.355
92840,2135320,0.37
44838,1031274,0.35398
31768,730664,0.37334
76792,1766216,0.32
43594,1002662,0.24614
76500,1759500,0.32
43774,1006802,0.38
63098,1451254,0.37
37588,864524,0.36994
83718,1925514,0.3575
34470,792810,0.38
31965,735195,0.38
17694,406962,0.37
98454,2264442,0.3634
92637,2130651,0.33196000000000003
38389,882947,0.368
5481,126063,0.3653
7350,169050,0.38
84661,1947203,0.33636
7967,183241,0.24725999999999998
80135,1843105,0.36
62772,1443756,0.3395
50623,1164329,0.38
79099,1819277,0.36
78080,1795840,0.37
79216,1821968,0.37
46295,1064785,0.33036
94975,2184425,0.36666
97388,2239924,0.29334000000000005
43402,998246,0.33914
46016,1058368,0.36363999999999996
66966,1540218,0.3125
56395,1297085,0.33618000000000003
85319,1962337,0.29362
13910,319930,0.37
10704,246192,0.34
43575,1002225,0.33568000000000003
3278,75394,0.28565999999999997
11252,258796,0.23774
49459,1137557,0.34332
73187,1683301,0.2914
96963,2230149,0.36922000000000005
12618,290214,0.37
38367,882441,0.33684000000000003
17533,403259,0.26432
44475,1022925,0.33514
87833,2020159,0.368
47725,1097675,0.3311
57169,1314887,0.35698
48078,1105794,0.37092
25756,592388,0.34814
92600,2129800,0.3356
76232,1753336,0.34562
92938,2137574,0.3
48782,1121986,0.35916
77828,1790044,0.38
27295,627785,0.32896000000000003
46181,1062163,0.38
98328,2261544,0.31404000000000004
28478,654994,0.29656
35842,824366,0.31596
46313,1065199,0.32182
68478,1574994,0.36488
80950,1861850,0.368
6509,149707,0.36989999999999995
42253,971819,0.38
594,13662,0.26077999999999996
44281,1018463,0.32903999999999994
7535,173305,0.38
58339,1341797,0.36
61602,1416846,0.35
15499,356477,0.34
73133,1682059,0.25346
30161,693703,0.336
55031,1265713,0.39
36547,840581,0.33
64991,1494793,0.33902
95949,2206827,0.368
36925,849275,0.29596000000000006
52423,1205729,0.38
98257,2259911,0.38
66809,1536607,0.37542000000000003
60824,1398952,0.38
83741,1926043,0.34838
31736,729928,0.34122
34403,791269,0.37
25794,593262,0.38
9524,219052,0.32964
36138,831174,0.31765999999999994
52201,1200623,0.23636000000000001
37381,859763,0.30666
86725,1994675,0.37
657,15111,0.36994
27090,623070,0.34
66829,1537067,0.34022
61479,1414017,0.34
16728,384744,0.34
43735,1005905,0.33736
29596,680708,0.35362
11343,260889,0.336
7597,174731,0.31
43234,994382,0.36260000000000003
54997,1264931,0.37
29085,668955,0.34
18525,426075,0.32765999999999995
48049,1105127,0.36606
59750,1374250,0.32422
32073,737679,0.38
16616,382168,0.38
95208,2189784,0.32636000000000004
20195,464485,0.29162
89364,2055372,0.28887999999999997
10477,240971,0.31512
21340,490820,0.33518000000000003
41981,965563,0.38
79688,1832824,0.28088
95196,2189508,0.29956
71224,1638152,0.268
93670,2154410,0.30794
45912,1055976,0.2863
25885,595355,0.36394
49260,1132980,0.25542000000000004
57025,1311575,0.30692
84777,1949871,0.32194
4313,99199,0.38324
41364,951372,0.2719
64418,1481614,0.35612
41161,946703,0.36
87851,2020573,0.36796
13302,305946,0.24202
76073,1749679,0.344
29517,678891,0.38
37874,871102,0.29142
52814,1214722,0.38
34923,803229,0.38
66476,1528948,0.38
18389,422947,0.33
73041,1679943,0.34
47146,1084358,0.34736
49429,1136867,0.2949
24293,558739,0.31424
37765,868595,0.31764
30465,700695,0.33044
44350,1020050,0.36202
16269,374187,0.36982
41151,946473,0.36
57184,1315232,0.39
18936,435528,0.332
7464,171672,0.31168
51216,1177968,0.37189999999999995
76138,1751174,0.34
34972,804356,0.36296000000000006
69711,1603353,0.346
52824,1214952,0.30407999999999996
41423,952729,0.36878
57551,1323673,0.38
62029,1426667,0.32
2182,50186,0.38
34197,786531,0.3
1190,27370,0.26068
20828,479044,0.37708
44661,1027203,0.37808
74722,1718606,0.28
2608,59984,0.293
80770,1857710,0.37751999999999997
57119,1313737,0.35936
9402,216246,0.35076
66551,1530673,0.35434000000000004
50127,1152921,0.34646000000000005
95366,2193418,0.33015999999999995
49007,1127161,0.34382
22370,514510,0.20832
41100,945300,0.372
7901,181723,0.2447
37294,857762,0.37
56765,1305595,0.3
21733,499859,0.33665999999999996
14757,339411,0.31989999999999996
52089,1198047,0.32586000000000004
47321,1088383,0.3708
76898,1768654,0.33756
39829,916067,0.35758000000000006
80757,1857411,0.25556
3584,82432,0.38
65549,1507627,0.36788
87715,2017445,0.37
11863,272849,0.38
87542,2013466,0.37576
69696,1603008,0.35834000000000005
46229,1063267,0.38
96825,2226975,0.32742
19608,450984,0.39
67926,1562298,0.36
16975,390425,0.3605
52740,1213020,0.32092000000000004
93533,2151259,0.31888
34459,792557,0.31754000000000004
79695,1832985,0.34
86934,1999482,0.36834000000000006
49331,1134613,0.36216
83304,1915992,0.24781999999999998
33789,777147,0.35913999999999996
23185,533255,0.36156
26825,616975,0.37960000000000005
94583,2175409,0.27986
65733,1511859,0.36
15620,359260,0.334
45297,1041831,0.34084000000000003
84162,1935726,0.36998000000000003
54775,1259825,0.34362
43362,997326,0.29434000000000005
35019,805437,0.25714
67154,1544542,0.37
51883,1193309,0.37382
57955,1332965,0.24478
6226,143198,0.32802
9576,220248,0.34
36309,835107,0.38
1199,27577,0.2755
28212,648876,0.30151999999999995
92141,2119243,0.34586
66845,1537435,0.34874
51634,1187582,0.38
81816,1881768,0.33748
95282,2191486,0.37
48312,1111176,0.29474
41775,960825,0.36248
34745,799135,0.37
60582,1393386,0.27452
37415,860545,0.3592
66060,1519380,0.37988
30589,703547,0.37038
35225,810175,0.3663
87334,2008682,0.37
89931,2068413,0.37
29098,669254,0.37932
395,9085,0.34
23659,544157,0.29410000000000003
16321,375383,0.36778
32620,750260,0.36053999999999997
62727,1442721,0.3405
65082,1496886,0.35974
51968,1195264,0.32676
77376,1779648,0.38
20686,475778,0.30334000000000005
34407,791361,0.38
2329,53567,0.36572000000000005
36379,836717,0.38
84222,1937106,0.2332
673,15479,0.33377999999999997
41766,960618,0.38
73734,1695882,0.34508000000000005
66770,1535710,0.28
44046,1013058,0.32702
11518,264914,0.33244
10647,244881,0.33744
71909,1653907,0.36751999999999996
806,18538,0.37865999999999994
12583,289409,0.38
3422,78706,0.26665999999999995
8898,204654,0.35014
91859,2112757,0.37
11548,265604,0.36962
66717,1534491,0.28928
10946,251758,0.38
73899,1699677,0.3385
30344,697912,0.39
34361,790303,0.325
72790,1674170,0.37454
4311,99153,0.38
24418,561614,0.38077999999999995
74935,1723505,0.36982
70451,1620373,0.34
84701,1948123,0.27236
76476,1758948,0.31077999999999995
10055,231265,0.32727999999999996
31478,723994,0.275
72977,1678471,0.37988
35906,825838,0.28406
58832,1353136,0.36318
61722,1419606,0.35
42033,966759,0.34176
58312,1341176,0.37996
56293,1294739,0.36616
15139,348197,0.33877999999999997
44024,1012552,0.36
67837,1560251,0.26886
2970,68310,0.28628
63860,1468780,0.37
81420,1872660,0.3385
89123,2049829,0.37162
43569,1002087,0.332
42069,967587,0.35224
19628,451444,0.37716
67019,1541437,0.30746
76756,1765388,0.33556
60295,1386785,0.33998
86520,1989960,0.31106
39557,909811,0.32
95312,2192176,0.34886
49895,1147585,0.366
90921,2091183,0.34702
29752,684296,0.35736
34633,796559,0.36486
63709,1465307,0.2988
62764,1443572,0.30828
36475,838925,0.26918000000000003
98687,2269801,0.34
80848,1859504,0.36994
57839,1330297,0.28928
63853,1468619,0.3
93219,2144037,0.2932
79598,1830754,0.26665999999999995
42824,984952,0.30094
21812,501676,0.30963999999999997
31294,719762,0.36
80817,1858791,0.33334
7404,170292,0.3148
35924,826252,0.37
86229,1983267,0.25098000000000004
30153,693519,0.3
77291,1777693,0.32752
76034,1748782,0.36
6308,145084,0.32762
15699,361077,0.37
27455,631465,0.36
5526,127098,0.35872000000000004
36259,833957,0.2699
4957,114011,0.37
4399,101177,0.38
77319,1778337,0.33832
97143,2234289,0.39
54720,1258560,0.34798
17984,413632,0.35818
17226,396198,0.33984000000000003
93542,2151466,0.32838
16841,387343,0.36
89777,2064871,0.33927999999999997
84130,1934990,0.38
88544,2036512,0.34158000000000005
23365,537395,0.27928
28131,647013,0.39
5546,127558,0.39
32555,748765,0.34
38280,880440,0.3
37002,851046,0.35616
17595,404685,0.35
49586,1140478,0.34444
30205,694715,0.33953999999999995
77453,1781419,0.34118
5244,120612,0.38
46357,1066211,0.37632
91491,2104293,0.38
20263,466049,0.3625
34311,789153,0.36924
7725,177675,0.37242000000000003
2101,48323,0.38
83761,1926503,0.34
48325,1111475,0.3125
13825,317975,0.3768
62397,1435131,0.23954
66793,1536239,0.27682
57358,1319234,0.36956
49498,1138454,0.34
44765,1029595,0.32772
39739,913997,0.35648
98177,2258071,0.37
78749,1811227,0.34272
17527,403121,0.35636
33309,766107,0.31538
34422,791706,0.31112
8658,199134,0.2926
55975,1287425,0.35714
83105,1911415,0.26
30633,704559,0.295
22841,525343,0.36
16746,385158,0.3783
72906,1676838,0.2859
74856,1721688,0.3496
59055,1358265,0.3
22914,527022,0.35053999999999996
48567,1117041,0.34862
89014,2047322,0.344
38598,887754,0.29710000000000003
65011,1495253,0.35264
44891,1032493,0.34
98028,2254644,0.36304
41073,944679,0.32308
97120,2233760,0.3122
86232,1983336,0.32
70344,1617912,0.32222
28792,662216,0.27334
9796,225308,0.35834000000000005
93513,2150799,0.36572000000000005
38313,881199,0.37
54180,1246140,0.266
88442,2034166,0.29524
73491,1690293,0.26302
80890,1860470,0.37
65514,1506822,0.29738
87327,2008521,0.34714
34553,794719,0.31127999999999995
73345,1686935,0.37
2336,53728,0.36910000000000004
26495,609385,0.32122
29838,686274,0.3555
40199,924577,0.33334
27999,643977,0.30886
72300,1662900,0.32888
36859,847757,0.35
67615,1555145,0.29334000000000005
23495,540385,0.38
33550,771650,0.36842
76240,1753520,0.37
93648,2153904,0.37
15045,346035,0.3463
61448,1413304,0.34
69123,1589829,0.37
50068,1151564,0.30834000000000006
64817,1490791,0.36046000000000006
1647,37881,0.28334000000000004
76302,1754946,0.32026
95094,2187162,0.35556
30712,706376,0.34
93293,2145739,0.33998
18345,421935,0.34522
70678,1625594,0.28
68528,1576144,0.3395
12156,279588,0.378
42014,966322,0.38
49785,1145055,0.37
23563,541949,0.34
89894,2067562,0.37
41610,957030,0.37
11028,253644,0.38
1130,25990,0.27244
19395,446085,0.3414
56908,1308884,0.37
69165,1590795,0.3135
31441,723143,0.34820000000000007
67048,1542104,0.25584
50586,1163478,0.36363999999999996
51667,1188341,0.33777999999999997
4889,112447,0.31427999999999995
62776,1443848,0.37796
24455,562465,0.36948000000000003
66723,1534629,0.37392000000000003
41505,954615,0.32724000000000003
98107,2256461,0.35556
19206,441738,0.33662000000000003
36058,829334,0.36198
22614,520122,0.22428
5493,126339,0.32186000000000003
24186,556278,0.34632
86243,1983589,0.32608
86537,1990351,0.35956
72401,1665223,0.36568
84293,1938739,0.3344
5980,137540,0.34438
9046,208058,0.38
82791,1904193,0.34546000000000004
48433,1113959,0.38
69854,1606642,0.26122
26615,612145,0.26
5094,117162,0.29386
17338,398774,0.34512
30117,692691,0.38
31506,724638,0.38
93778,2156894,0.35748
54737,1258951,0.36
31390,721970,0.33158000000000004
47229,1086267,0.275
26040,598920,0.35692
62964,1448172,0.319
8180,188140,0.37
11832,272136,0.36282
53814,1237722,0.34252
11707,269261,0.32122
2049,47127,0.33226
24716,568468,0.34565999999999997
95881,2205263,0.24628
40898,940654,0.35634000000000005
41314,950222,0.356
22694,521962,0.2801
14633,336559,0.27164
55836,1284228,0.37
50447,1160281,0.34987999999999997
12014,276322,0.34
90915,2091045,0.366
609,14007,0.37777999999999995
59176,1361048,0.342
68438,1574074,0.32903999999999994
64437,1482051,0.32464
16029,368667,0.2975
90087,2072001,0.33644
86705,1994215,0.37
25155,578565,0.30182
60499,1391477,0.34972000000000003
7903,181769,0.26226
38558,886834,0.37
59542,1369466,0.36
11325,260475,0.35674
88925,2045275,0.274
68623,1578329,0.34318
50063,1151449,0.37596
2092,48116,0.31194
23934,550482,0.3768
19651,451973,0.30476
83980,1931540,0.34846000000000005
84747,1949181,0.36828
5921,136183,0.28974
55777,1282871,0.30538
69451,1597373,0.35834000000000005
82164,1889772,0.35968
78565,1806995,0.26572
69178,1591094,0.37
79963,1839149,0.33532
59084,1358932,0.37
27476,631948,0.32186000000000003
89196,2051508,0.29925999999999997
44639,1026697,0.3375
69242,1592566,0.37
96099,2210277,0.3226
25739,591997,0.26598
53000,1219000,0.34
11257,258911,0.37142000000000003
79024,1817552,0.30763999999999997
66506,1529638,0.31676
4838,111274,0.37998000000000004
1450,33350,0.3476
50170,1153910,0.25626
25687,590801,0.33282
91835,2112205,0.3523
1657,38111,0.38
9405,216315,0.32
19282,443486,0.34
30899,710677,0.3
92487,2127201,0.34914
56443,1298189,0.38
42635,980605,0.37156
75087,1727001,0.30154000000000003
36032,828736,0.37694
42365,974395,0.28768
24442,562166,0.38
77301,1777923,0.34726
46713,1074399,0.38
89637,2061651,0.32
69283,1593509,0.3132
17191,395393,0.34362
26768,615664,0.27
88262,2030026,0.35226
17581,404363,0.34
67782,1558986,0.33
7612,175076,0.21328
89713,2063399,0.33998
84015,1932345,0.29334000000000005
12215,280945,0.3795
51867,1192941,0.35996000000000006
11083,254909,0.36742
2692,61916,0.3529
21766,500618,0.35556
80247,1845681,0.32342000000000004
46662,1073226,0.37
56113,1290599,0.32996000000000003
84068,1933564,0.38
51829,1192067,0.28864
60338,1387774,0.37
8890,204470,0.29206
76966,1770218,0.27972
94978,2184494,0.30784000000000006
52412,1205476,0.33412000000000003
96502,2219546,0.36666
16140,371220,0.28548
10933,251459,0.24444
97228,2236244,0.32001999999999997
68298,1570854,0.34
85360,1963280,0.31665999999999994
17500,402500,0.26444
69153,1590519,0.2988
87839,2020297,0.3489
47239,1086497,0.36
44651,1026973,0.29116
97294,2237762,0.37
94547,2174581,0.33334
29845,686435,0.38
98521,2265983,0.39
88561,2036903,0.36996
97023,2231529,0.36
83881,1929263,0.31814
8481,195063,0.22674
77474,1781902,0.34768
50024,1150552,0.32789999999999997
56868,1307964,0.35
63054,1450242,0.37
19947,458781,0.28994
57675,1326525,0.32438
49861,1146803,0.36
42503,977569,0.34692
23592,542616,0.3063
82119,1888737,0.36
63268,1455164,0.28
87336,2008728,0.36122000000000004
6925,159275,0.34238
82665,1901295,0.37
55921,1286183,0.3545
77531,1783213,0.38
29894,687562,0.35
76150,1751450,0.29998
49435,1137005,0.37660000000000005
38470,884810,0.36
49738,1143974,0.38
22442,516166,0.368
26027,598621,0.31362
67608,1554984,0.37
24887,572401,0.26680000000000004
51299,1179877,0.37
74185,1706255,0.32068
60144,1383312,0.33676
18800,432400,0.34
28096,646208,0.35
31529,725167,0.38
72998,1678954,0.34
11670,268410,0.37
81271,1869233,0.29888
35936,826528,0.37
17662,406226,0.27272
47510,1092730,0.3499
22798,524354,0.31346
85970,1977310,0.34586
58438,1344074,0.36763999999999997
93944,2160712,0.32027999999999995
8847,203481,0.33436
22692,521916,0.32639999999999997
34632,796536,0.38
82395,1895085,0.34226
74892,1722516,0.35960000000000003
40663,935249,0.32
4589,105547,0.34634000000000004
41082,944886,0.3
28903,664769,0.2672
41658,958134,0.25998000000000004
61362,1411326,0.37
30441,700143,0.37
3323,76429,0.37348000000000003
52908,1216884,0.36
73885,1699355,0.25954
97355,2239165,0.36
20267,466141,0.28918
68106,1566438,0.2843
35065,806495,0.38
1107,25461,0.31764
32950,757850,0.34
62670,1441410,0.37
50604,1163892,0.37496
71428,1642844,0.27104
51050,1174150,0.33286
19813,455699,0.354
9283,213509,0.38
93948,2160804,0.30106
1004,23092,0.33076
48284,1110532,0.38
9633,221559,0.33946000000000004
11933,274459,0.36
73521,1690983,0.26272
79995,1839885,0.32
87212,2005876,0.30126
45083,1036909,0.37
33616,773168,0.32938
6335,145705,0.37
80434,1849982,0.22696
11557,265811,0.38
21136,486128,0.36
39873,917079,0.3628
21941,504643,0.37426
18884,434332,0.36674
77645,1785835,0.31304000000000004
47508,1092684,0.33812000000000003
21223,488129,0.34076
12103,278369,0.37
57961,1333103,0.26
75493,1736339,0.38
33690,774870,0.37
88718,2040514,0.36860000000000004
5719,131537,0.32154000000000005
88350,2032050,0.3105
50028,1150644,0.36363999999999996
69092,1589116,0.36876
2701,62123,0.3215
46270,1064210,0.37288
30226,695198,0.31334
96980,2230540,0.23252
82569,1899087,0.353
68671,1579433,0.366
63609,1463007,0.32922
11208,257784,0.35396000000000005
14107,324461,0.36386
7290,167670,0.3212
61552,1415696,0.38
75895,1745585,0.28
16715,384445,0.24848
10598,243754,0.38
4330,99590,0.36970000000000003
28911,664953,0.35681999999999997
23217,533991,0.27158
47864,1100872,0.2772
66920,1539160,0.32930000000000004
43096,991208,0.27518
9701,223123,0.35902
58963,1356149,0.38
59029,1357667,0.38
21819,501837,0.33808000000000005
32644,750812,0.3
91477,2103971,0.24666
90156,2073588,0.32
9060,208380,0.25532
25705,591215,0.27692
49202,1131646,0.35
45036,1035828,0.30810000000000004
97666,2246318,0.3599
50223,1155129,0.35518
81779,1880917,0.27742
25020,575460,0.26489999999999997
49739,1143997,0.29772000000000004
87492,2012316,0.33184
26501,609523,0.3461
64080,1473840,0.34
45754,1052342,0.34548
45371,1043533,0.36613999999999997
80321,1847383,0.3389
59480,1368040,0.32512
22176,510048,0.25839999999999996
37566,864018,0.22146000000000002
30786,708078,0.35625999999999997
19310,444130,0.36208000000000007
8003,184069,0.325
18188,418324,0.38
60646,1394858,0.28708
34018,782414,0.336
79327,1824521,0.35910000000000003
3140,72220,0.28148
61492,1414316,0.33
65987,1517701,0.32664
42203,970669,0.32030000000000003
33005,759115,0.36713999999999997
6888,158424,0.37
36092,830116,0.34
41005,943115,0.37
45084,1036932,0.37
3917,90091,0.33006
6378,146694,0.26588
53123,1221829,0.38
23341,536843,0.3
97694,2246962,0.29834000000000005
6207,142761,0.36
54274,1248302,0.36546000000000006
76237,1753451,0.34014
84798,1950354,0.346
13864,318872,0.27762
65994,1517862,0.35198
32594,749662,0.35734000000000005
64758,1489434,0.35478
37010,851230,0.25608
98730,2270790,0.33086
89837,2066251,0.35975999999999997
23445,539235,0.3629
86003,1978069,0.33488
50464,1160672,0.35312
24187,556301,0.36
30195,694485,0.24703999999999998
29038,667874,0.32846000000000003
40571,933133,0.31
23826,547998,0.31962
19182,441186,0.30648000000000003
89725,2063675,0.36
48030,1104690,0.37
73473,1689879,0.30469999999999997
488,11224,0.38498000000000004
14631,336513,0.38
91908,2113884,0.36
56316,1295268,0.37118
62150,1429450,0.34302
66779,1535917,0.33194
11842,272366,0.36992
86815,1996745,0.31668
63567,1462041,0.3
50938,1171574,0.37692000000000003
62041,1426943,0.34165999999999996
17498,402454,0.36586
23259,534957,0.3241
19399,446177,0.37
53258,1224934,0.38
2324,53452,0.37
50888,1170424,0.32962
46692,1073916,0.37358
47070,1082610,0.32803999999999994
89169,2050887,0.3
84476,1942948,0.32380000000000003
62098,1428254,0.2697
14738,338974,0.35553999999999997
31184,717232,0.37984
63169,1452887,0.38
79516,1828868,0.2804
70527,1622121,0.349
6375,146625,0.29018
18015,414345,0.34942
56375,1296625,0.376
3342,76866,0.3536
92669,2131387,0.38
15326,352498,0.38
32410,745430,0.37
96676,2223548,0.37
14114,324622,0.318
